ID,boxes,classes
01690,274;892;358;263|625;1945;151;235|1239;2019;547;509|2142;1882;116;214|2458;857;351;228,1|1|1|1|1
01664,1329;1888;588;736,1
02419,,
04323,,
02923,,
01625,,
07942,1008;275;441;357|1823;293;459;447,1|1
00992,692;1735;446;609,1
03762,1360;458;215;203,1
01404,,
07930,157;1187;248;246|1744;1200;369;319|779;1673;523;508|1035;10;162;199,1|1|1|1
03568,,
04968,,
07695,194;65;225;433,1
02273,,
01100,,
04414,1789;464;900;306,1
00403,,
04353,,
04563,,
03147,,
01081,1201;371;775;1015,1
04168,1409;230;122;216,1
06029,616;45;549;253|1462;53;301;351,1|1
06091,,
02988,853;441;272;268|1765;513;347;283,1|1
00312,1277;38;228;211|624;35;248;294,1|1
01043,71;826;259;264|149;1250;235;246|1668;1260;249;241|1909;860;282;238|1101;1150;144;141|771;1566;622;398|1315;228;269;264,1|1|1|1|1|1|1
03922,1356;1643;488;615|699;1069;416;1704|1183;637;289;191|1960;434;282;176|2249;629;376;158|2380;247;356;184,1|1|1|1|1|1
00041,956;1475;507;646,1
01665,764;181;487;1132,1
02666,464;2207;551;1992|945;228;269;243|1755;148;407;192,1|1|1
04747,1095;1309;295;522,1
06526,762;55;323;97|1664;245;224;281,1|1
00871,,
01219,1178;1290;207;239,1
05123,1432;112;600;379,1
03265,753;1467;525;730,1
07937,,
05445,347;223;576;1539|26;873;358;297|1848;897;313;242|129;1086;1102;1863,1|1|1|1
05962,518;13;310;1278,1
05825,,
05823,1270;462;414;227,1
03698,892;1;268;174,1
07297,544;195;1689;672,1
00711,,
07922,735;39;453;344|1490;19;507;366,1|1
01032,907;12;180;169|725;2466;122;127,1|1
05978,562;535;336;512|1424;489;442;507,1|1
00676,1262;1441;709;613,1
06137,,
00267,778;200;392;302,1
01607,,
03280,,
07995,705;89;903;1142,1
07820,825;1294;338;484|1959;1102;195;205,1|1
00983,1054;873;554;348,1
05370,,
07861,790;13;507;261|1468;11;506;318,1|1
02798,1821;48;467;239|1112;165;377;386,1|1
06718,2063;905;252;204|2139;513;208;524,1|1
01499,2366;646;545;391|583;1431;986;2024,1|1
06153,616;47;229;262|1278;43;251;347,1|1
05291,,
03781,307;1415;859;2017|2011;626;236;264|282;687;267;228,1|1|1
01307,,
07599,,
06182,759;1330;459;409,1
00907,,
03561,841;619;359;389|1616;501;805;608|939;1728;164;345|942;2002;424;589,1|1|1|1
00351,1846;1266;187;165|568;1364;186;167|990;1482;525;585,1|1|1
05929,1369;214;427;296,1
05281,,
07153,1150;856;273;242|755;1408;550;913,1|1
05062,,
01707,,
04645,1362;474;338;281|2230;442;477;234|604;485;402;246|480;1221;825;2187,1|1|1|1
04491,926;1635;908;804,1
03298,1025;1896;575;511,1
05436,492;487;286;286|2296;1241;244;217|592;1285;214;217|1201;1688;630;472,1|1|1|1
04472,816;82;1033;939,1
06888,,
06514,,
05074,1679;172;285;350|929;99;350;299,1|1
03216,,
05357,1249;140;404;359,1
07968,187;1478;640;468,1
06920,,
05140,722;239;455;427|1568;162;380;257,1|1
07275,1042;415;467;494,1
04602,390;989;116;83,1
04599,567;98;290;421,1
00027,,
05969,589;1264;1043;277|1285;2259;471;638|2383;1126;1174;277,1|1|1
00661,,
00402,,
01328,1232;1590;345;336,1
04780,410;107;505;289|1278;83;445;281,1|1
05719,1273;90;407;216,1
06235,,
00347,1254;1192;403;273,1
02095,940;1274;502;505,1
06466,,
01537,569;5;605;1132|295;1276;222;202|899;1598;577;533|1788;1227;236;187,1|1|1|1
01096,303;728;359;179|2047;808;270;194,1|1
00279,927;32;530;875|91;252;1629;2384,1|1
05451,1051;283;199;201,1
02376,,
06062,,
05684,508;1123;519;197|1266;1215;551;425,1|1
04329,,
06419,1343;148;590;338,1
05174,136;1596;620;909|1571;1639;911;872|1571;42;1523;388,1|1|1
00014,1021;576;391;435|1745;564;312;378,1|1
07597,1170;769;258;208|2063;1758;486;403,1|1
00976,,
00054,,
03573,,
01016,795;1695;516;640,1
01021,,
06962,,
01535,875;1369;699;509|753;1942;43;66,1|1
07811,,
00325,1097;71;469;376,1
01619,,
01701,,
06022,,
03049,,
07906,533;14;144;549,1
03590,,
07700,326;17;230;536|1217;596;172;206,1|1
06866,601;1064;218;187|1039;1296;607;510|1950;612;624;582|1332;570;244;346,1|1|1|1
02916,1346;114;314;397|353;65;481;569,1|1
05727,,
03082,,
03510,18;234;995;942,1
06177,2401;1148;194;329,1
03547,617;41;287;392|1518;29;328;419,1|1
02735,652;259;509;431|1516;265;494;336,1|1
01658,,
06100,2154;681;244;352,1
05996,,
02962,,
07819,1225;831;237;297,1
01097,,
00537,1374;459;132;129|1507;651;136;157|1524;940;115;154,1|1|1
05750,527;10;363;294|1430;7;431;453|120;1522;630;352|1946;1538;535;314,1|1|1|1
04745,,
07212,740;31;886;925|790;1388;638;687,1|1
06001,,
02727,285;1101;1166;2023|822;8;548;969,1|1
01845,,
05058,,
03788,,
04716,,
03989,,
01137,,
07476,941;9;519;1096,1
03636,885;1676;598;456,1
07586,910;849;627;497,1
05819,,
05448,,
03531,,
01725,,
01653,1555;1016;152;214,1
04519,,
02246,,
01061,1359;225;211;276,1
03321,485;69;376;223|1161;134;370;227,1|1
05687,,
07993,,
01333,,
03854,341;141;393;242|1227;143;369;263,1|1
06927,,
03671,,
05829,15;2389;151;280,1
07105,,
07373,1194;1556;616;616|426;1284;772;2136,1|1
06242,1197;37;562;1268,1
04740,1145;786;414;228,1
07713,258;664;1165;693,1
07033,,
00530,,
03712,673;275;407;527,1
05423,,
00131,,
07203,583;1445;862;661,1
04774,1584;147;260;162|993;73;285;170,1|1
03399,,
02906,1133;757;382;244,1
05067,834;615;178;169,1
04443,,
00121,,
07244,,
07916,919;52;657;307|1682;137;534;282,1|1
01030,1817;1714;305;328,1
05521,,
00293,,
04558,,
05508,2776;1925;196;154|799;12;373;579|1863;30;362;620,1|1|1
06077,596;48;335;388,1
06823,623;1913;675;766|1733;1135;176;251|1773;557;313;239|38;694;311;194|33;1235;149;147,1|1|1|1|1
04270,,
01339,884;2107;417;590,1
06555,1075;1998;411;354,1
06737,,
06394,475;827;499;2267,1
05075,,
02236,974;591;184;188|1220;784;386;152,1|1
01611,599;1357;615;785|19;1085;228;134|1972;1136;268;209,1|1|1
02510,,
05497,,
03833,,
06366,565;22;291;218|1185;37;240;199|639;1203;592;550,1|1|1
03744,,
05765,910;1426;547;523|256;927;157;205|1807;555;190;240|221;482;187;336,1|1|1|1
07418,,
00152,921;386;168;176|1538;495;168;187,1|1
07319,,
04244,,
01273,404;216;2331;2145,1
02604,1611;132;413;502|443;118;448;478,1|1
01478,304;410;668;1312,1
03301,,
02657,184;1478;913;2074|158;973;341;284|2178;916;361;244,1|1|1
01206,,
07584,,
03978,,
02661,1583;143;483;280|813;136;567;298,1|1
01073,,
02501,1385;1901;297;466|556;1798;159;188|2380;1682;153;202|2347;1207;247;222|526;1137;248;178,1|1|1|1|1
02007,579;549;531;202|2037;581;150;153|1263;1491;342;429,1|1|1
07067,434;1427;579;603|1557;1430;597;887|2102;602;237;234|2182;1190;188;188|474;501;240;194|1025;1606;523;535,1|1|1|1|1|1
00053,2179;1152;215;170|807;1880;621;748|46;1063;312;221,1|1|1
07625,,
04955,943;1324;518;526,1
02975,,
07630,1211;375;276;232,1
06956,,
05882,158;1649;806;915|1590;1833;701;1023|1024;1458;698;826,1|1|1
03776,,
03551,,
04197,381;684;92;104,1
06757,,
00235,,
03246,,
07147,1140;539;148;94|1180;874;120;130|1191;1204;128;125|1713;27;557;196|918;99;366;262,1|1|1|1|1
06980,,
03440,363;61;375;1144,1
07367,,
07012,,
00326,,
07647,1452;791;442;296,1
05921,,
00401,,
01738,,
00274,,
03706,758;23;630;1219|1713;1004;337;630,1|1
00042,869;1812;638;579,1
05371,315;501;168;172,1
00516,820;1457;394;560,1
05238,,
01177,,
05134,,
02530,728;188;534;275,1
01762,,
07984,,
03404,,
02789,192;1499;944;2679|937;40;533;1246,1|1
04530,,
04507,668;665;578;1286|285;1509;187;164|2018;1559;200;172|2313;1673;231;183|480;1665;227;198|1176;2030;525;456,1|1|1|1|1|1
02470,,
05906,,
06700,,
06843,,
01325,427;1315;860;2057,1
04485,926;159;152;149|1049;541;144;120|1075;991;151;154|1135;1472;154;138|403;1208;131;123|1791;1048;147;126,1|1|1|1|1|1
05542,787;84;414;247,1
03271,1401;1675;477;498,1
01820,620;13;398;1121,1
01988,586;670;1527;1636,1
03653,1029;25;855;987|487;1173;324;204|1185;2287;303;566|2105;1122;300;299,1|1|1|1
06678,2057;723;446;401|1138;1906;281;294,1|1
02977,625;167;340;236,1
05620,,
06497,382;1623;555;2186|1060;2298;630;696,1|1
04041,734;26;225;150|1730;4;384;196,1|1
07379,961;86;459;292|1612;115;347;443|1515;728;213;177,1|1|1
06260,213;599;1437;970|1657;1006;648;714|1240;684;204;168,1|1|1
02813,721;55;292;116|1451;134;281;167,1|1
00184,,
02204,,
00170,1102;1190;742;813,1
06807,,
01865,,
04597,902;396;132;152,1
06352,,
04527,,
05484,,
04506,1110;469;816;549|1611;558;846;417|1148;1564;775;583|562;885;395;219,1|1|1|1
01438,,
07280,315;322;1929;1976,1
02587,105;967;489;246|1373;782;486;410,1|1
06673,,
03820,1102;101;389;395|180;145;435;519|88;1609;810;1691,1|1|1
03207,2094;871;278;234|615;903;195;224|964;6;909;1028|519;1287;909;1857,1|1|1|1
06131,1699;1349;150;153,1
06814,,
01143,,
03844,825;196;445;1421,1
07198,1312;6;1497;176,1
05862,1001;792;513;122,1
04134,,
01300,630;1244;495;778,1
03684,,
05438,,
03175,963;1552;556;456,1
01302,,
01560,1164;604;313;232|1047;1055;778;480,1|1
07215,647;2289;738;1295|239;726;1193;2173,1|1
04307,491;330;245;187,1
00008,730;1720;953;1167,1
00941,,
00679,1095;2156;407;667|2121;714;480;356|565;760;444;404,1|1|1
02146,1611;424;418;364|873;504;384;339,1|1
01599,711;1186;206;307,1
04391,291;252;436;505|1387;222;296;353|42;2652;123;147,1|1|1
03668,,
03277,553;463;468;1159|780;27;262;780,1|1
06792,,
02325,,
04444,,
07559,984;1695;552;670|878;53;883;1172,1|1
05792,485;102;161;156|458;699;153;120,1|1
07415,386;981;385;347|1069;549;118;163|15;551;98;142,1|1|1
07560,,
04081,1478;807;132;132|1450;1460;140;132|1402;2097;128;136|1330;2746;132;156,1|1|1|1
01099,,
06125,,
04284,,
06531,,
05119,,
05060,,
06144,2194;1322;179;604,1
03448,,
05298,,
03945,,
04446,665;247;670;882|204;1122;755;1839|1121;967;250;180|1796;658;327;212|214;728;289;195,1|1|1|1|1
06597,,
01606,,
05203,,
02435,690;45;554;1212,1
01262,208;618;192;252|18;1337;324;220|2062;1369;332;308|2194;542;332;268|838;2009;564;764,1|1|1|1|1
04836,515;260;447;398|1349;129;443;439|2098;1261;954;427,1|1|1
00716,,
00624,,
01571,,
02068,730;280;674;650|1635;559;164;665|1420;647;307;136|1322;960;489;337|1571;641;167;140|1784;498;86;106|2000;477;103;142,1|1|1|1|1|1|1
07797,,
05960,,
05709,,
00050,,
02805,,
07079,,
01270,,
04052,,
02206,441;338;324;252|1202;291;502;288,1|1
04426,684;985;189;125,1
05065,,
05567,547;581;171;254|2138;581;315;228|547;1143;1040;1746|492;308;157;236,1|1|1|1
07470,,
05201,594;1359;831;2122,1
06024,344;469;483;254|977;1059;664;573|1958;499;428;190,1|1|1
07772,,
01218,,
01697,,
03474,,
04933,,
01933,694;92;642;604|2180;169;537;527|2400;811;1106;321|743;738;969;425|429;1728;541;300,1|1|1|1|1
04869,,
06594,,
05569,1012;2165;840;460,1
02034,,
04326,1855;182;649;331,1
02105,762;1553;633;563,1
06241,1865;175;459;333|1042;238;415;295,1|1
01224,,
04132,1098;462;208;121,1
00459,761;882;607;549|112;738;183;244|1757;605;157;196,1|1|1
07192,,
03299,565;339;733;165|1644;158;477;112|672;42;459;287,1|1|1
02267,,
02191,1325;226;322;351|1011;1508;477;500|593;255;351;394,1|1|1
02258,,
01924,576;1416;195;176|2302;756;154;144|2263;1032;179;234|2369;1272;214;166|1296;1665;461;589,1|1|1|1|1
05914,,
03110,887;30;1022;1112,1
04454,,
01598,,
02346,,
05577,,
03675,,
05585,702;29;331;307|1586;50;210;690,1|1
01704,,
03524,461;1040;924;1616,1
07714,395;85;661;415,1
02680,,
06923,,
02471,599;616;231;160|2114;619;269;211|1175;1197;320;468,1|1|1
07656,,
01703,,
00254,845;139;505;393,1
02316,1174;1617;525;583,1
07963,,
05847,,
05106,903;859;267;287|261;867;246;116,1|1
05793,,
01409,,
04070,,
02208,846;2156;597;482|1946;1785;292;304|111;1779;380;237,1|1|1
07263,1155;137;263;288|1826;74;274;347,1|1
02262,,
03244,900;46;245;201,1
06933,,
06964,,
06728,,
02717,,
07478,,
05104,,
04467,,
07353,,
07050,,
01695,,
04315,,
04074,39;1255;302;682,1
07846,,
07296,,
02410,1448;129;605;273,1
00357,1730;748;593;729,1
07732,,
06519,,
06266,1851;847;469;227|101;809;476;213|92;1389;722;1908,1|1|1
01482,641;66;491;392|1355;10;324;342,1|1
07114,,
05654,101;1161;1156;1747|56;660;353;2131,1|1
07219,,
03381,2472;1350;207;284,1
02464,,
00872,256;859;222;230|667;142;806;837|1587;741;405;693,1|1|1
05586,,
05144,,
07901,1027;676;710;337,1
01597,1412;86;182;268|853;80;188;290,1|1
03387,,
04813,526;94;477;520|1228;84;490;543,1|1
05672,806;36;1430;1244,1
07290,1087;1682;314;320,1
04037,,
03119,781;274;444;330|1889;264;531;537,1|1
01076,850;116;429;499|2068;116;628;429,1|1
00039,686;850;117;110|1592;852;105;119,1|1
06436,,
01791,1476;974;269;226|889;1238;171;93|666;1536;292;437,1|1|1
06624,1245;1082;143;143,1
01807,808;1365;491;448,1
06588,1563;1085;535;571,1
02997,1456;130;244;185,1
07527,,
05192,1604;679;209;157|820;1513;412;311|263;704;261;184,1|1|1
03676,,
06090,,
01909,201;314;459;419,1
02561,574;742;713;279|2211;618;799;310|1211;1561;505;541,1|1|1
01547,1127;101;2942;472|898;929;251;119|2198;53;343;365,1|1|1
03806,,
04918,,
00751,,
03520,538;720;285;263|2081;717;285;244|1188;1799;477;410,1|1|1
04524,702;1077;748;443|1458;480;245;157,1|1
05430,,
02628,1092;109;347;323,1
01071,1229;458;660;828|1345;1999;618;547,1|1
00182,,
02601,,
00797,,
04253,609;321;480;308,1
02130,201;446;246;173|143;1034;382;1460|1326;424;177;187,1|1|1
00077,,
04534,,
05290,,
05656,,
00948,,
02219,,
05746,829;129;209;110,1
07129,36;1090;908;482|700;90;923;332|1840;95;534;591,1|1|1
07098,,
04486,,
02337,649;941;292;1068,1
03795,,
03883,,
03395,,
07971,587;105;464;1041,1
00065,,
03338,,
00183,,
03132,,
03236,802;-6;796;1122,1
04944,,
07037,,
07125,,
06844,,
06152,,
02773,1140;392;172;357,1
05689,,
01785,1582;432;1294;645,1
07969,218;942;1196;2079,1
00251,133;1292;168;196|782;1606;417;508|1785;1292;176;204,1|1|1
04351,,
02195,,
04971,,
06106,920;322;521;399|1857;161;425;365,1|1
05771,,
00802,,
04306,,
00845,,
03632,2247;1311;190;309,1
01927,1736;179;364;328,1
07351,813;260;910;481,1
01373,668;2352;598;1134,1
00841,533;13;426;382|1239;36;450;450,1|1
00048,34;1299;1628;391|1942;1086;1880;408,1|1
03556,,
02139,1421;1020;233;965|214;993;188;977|907;154;221;146,1|1|1
04049,1110;17;1006;1246|2306;1928;246;195,1|1
03066,,
00660,,
06833,629;45;674;1096,1
04860,461;289;425;320,1
05225,,
03672,,
04807,830;341;486;464|1741;296;576;492,1|1
03233,493;1589;548;793|1794;1688;510;925|2542;1163;235;211|534;1106;207;194|1300;1606;776;517,1|1|1|1|1
06596,,
03276,,
07754,,
00155,,
00952,,
02327,,
01144,1489;6;416;295,1
03371,,
04725,1660;113;593;544|673;183;593;638,1|1
00307,,
01870,,
00030,,
01856,,
00070,424;255;231;258|2039;494;477;357|755;810;155;313|1173;1232;676;588,1|1|1|1
07042,737;1706;362;1538,1
04587,,
07264,,
06930,279;1513;672;899|1214;1487;759;970|250;936;176;211|1992;1087;166;189|1086;1650;404;355|423;1455;131;182,1|1|1|1|1|1
07323,590;138;218;148,1
06057,,
05455,599;276;176;192|1307;725;228;164,1|1
05956,292;380;214;179|186;895;725;1675|1544;371;207;197,1|1|1
02345,1460;18;296;141|608;38;325;216,1|1
06683,517;35;173;113|901;17;193;117,1|1
05822,,
04815,,
06136,893;1756;561;799|2237;1308;329;253,1|1
05638,1784;178;2963;440,1
06657,,
05655,711;31;333;1266|268;613;320;215|403;1377;252;219|994;1758;585;447|1872;1380;200;191|2112;2171;101;203,1|1|1|1|1|1
06248,528;34;1087;1047|298;1630;680;1155,1|1
07504,,
00773,525;567;354;716|2146;1031;175;236,1|1
01948,,
04884,,
03413,,
06476,489;1587;836;1882|441;717;293;268|2207;745;282;227,1|1|1
05957,792;67;344;411,1
05483,,
01532,1239;314;404;265|2074;190;410;235|881;2560;284;463,1|1|1
04393,,
04670,1322;220;259;208|421;239;170;297,1|1
04632,1056;183;558;251|1821;162;366;278,1|1
07838,334;451;230;151|1251;419;252;149|580;906;194;366,1|1|1
04072,1604;38;339;237,1
03607,,
00664,,
00373,1094;30;397;242|1712;38;425;224,1|1
04309,,
05025,,
00635,,
05968,,
07777,,
06355,1755;2064;840;711,1
07258,,
05216,1316;351;276;195,1
03104,,
02055,,
03983,933;390;820;591,1
01289,457;269;723;836,1
04163,,
01655,1178;133;257;218,1
07346,807;806;709;1303,1
06229,1142;69;216;223,1
01486,,
01006,,
01229,626;28;330;361|1573;108;321;677,1|1
03542,,
06587,,
07347,,
00332,528;0;753;1290|989;720;954;217,1|1
07113,,
06534,,
00261,572;266;448;338|1450;266;482;442,1|1
06533,,
03345,676;106;338;237|1450;61;393;296,1|1
02610,1587;137;312;180,1
03726,975;1549;613;527|1838;755;341;250|448;786;377;358,1|1|1
07035,1231;107;464;272,1
03159,,
02207,,
01369,,
03578,,
06795,,
04575,620;144;253;280|944;486;1927;662|170;544;366;714,1|1|1
00601,1182;95;1367;336,1
00779,1181;964;140;188,1
07220,,
03150,42;1309;169;205|795;1817;471;456|1971;1234;192;187,1|1|1
06331,753;182;331;291,1
01323,1365;951;125;126|708;288;592;442|2012;102;479;396,1|1|1
05194,77;986;1256;2615,1
04036,1212;1770;359;394|2246;942;256;100|566;982;219;118,1|1|1
00703,675;452;1636;780,1
00055,,
07456,527;60;459;389|1463;48;439;313,1|1
02536,503;91;350;432,1
01745,595;1185;382;329|1326;1064;266;377,1|1
05698,698;9;468;901,1
02003,,
00726,1616;152;290;371|784;139;271;441,1|1
04117,,
01384,1420;1069;489;408,1
00658,,
02913,962;1762;632;593|2071;1148;204;236|267;1288;141;200,1|1|1
01048,158;539;751;566|1232;702;484;593,1|1
04859,,
02880,1407;144;359;288|684;96;247;285,1|1
00313,,
07532,,
07996,,
07865,,
02295,250;751;316;381|2259;757;288;321|2341;1312;294;272|212;1410;294;283|1617;1589;561;936,1|1|1|1|1
01275,579;126;87;67,1
07444,1072;1568;207;197,1
06615,,
04466,,
00782,843;65;443;497|1639;65;554;525,1|1
06775,,
04494,,
02582,562;274;588;469|1409;302;516;402,1|1
04289,37;22;2097;906|1493;27;461;555|1627;624;376;288|1718;1087;1102;314,1|1|1|1
02128,1489;1382;308;221,1
02663,,
07783,1028;118;1124;1111,1
05416,,
05720,,
01974,,
05752,1703;843;287;258|1430;1640;562;491|887;784;438;254,1|1|1
06749,,
07872,,
05992,604;1071;435;435,1
07960,2173;641;323;313|1958;975;231;292|537;544;723;379|655;1349;647;1867|1357;631;267;318,1|1|1|1|1
00433,,
02091,,
06141,396;1387;651;898|1315;1845;561;534,1|1
00278,,
05493,1060;30;1060;839,1
03185,,
06096,1761;215;331;357,1
02939,,
00738,,
07410,490;889;1297;2048,1
06099,,
07176,1594;951;593;761|843;914;477;334,1|1
04565,,
04222,,
06160,1108;134;269;220|1686;86;252;147,1|1
01361,541;186;489;320,1
06283,,
07566,376;176;574;193,1
02185,188;1188;244;308|1889;1122;349;311|967;1690;390;462,1|1|1
02350,2009;1518;244;195,1
01027,419;1508;861;2053|416;896;244;208|2264;983;246;215,1|1|1
03162,,
05427,1135;948;433;263,1
05205,,
03958,850;831;318;127|415;364;264;266|1026;396;271;347,1|1|1
02310,,
03638,755;91;531;965,1
05478,,
03186,,
02877,,
06301,974;1868;489;1010|2251;904;185;234|2370;1281;244;251|581;931;135;218,1|1|1|1
05297,,
04417,520;363;660;433|1163;331;533;498,1|1
00709,418;529;932;1487,1
06109,2152;656;288;237|663;880;253;234,1|1
04020,489;91;543;1085,1
02408,,
06010,174;748;197;319|1328;506;370;382,1|1
06494,571;989;421;335,1
07241,194;560;206;227|18;979;1075;1927|1753;599;256;233,1|1|1
07580,,
03319,848;902;242;194|517;46;202;212,1|1
05876,,
04921,,
07434,838;1973;544;698,1
04111,,
03732,735;409;555;318,1
02749,660;1540;419;494|1573;1114;176;227|166;709;525;252,1|1|1
03014,,
01646,1064;44;579;1116,1
01943,625;300;158;151,1
02164,1968;207;665;285|815;413;532;256,1|1
06637,1711;895;578;666|843;208;268;427|896;1783;279;335,1|1|1
02142,913;2057;661;532|1241;1428;304;178,1|1
00088,,
02519,350;180;247;226,1
04479,,
01469,841;1704;479;760|1853;632;561;327|63;659;564;325,1|1|1
07946,,
02569,1043;3;272;406,1
07894,1316;559;135;131|1428;901;177;166|1031;182;339;257,1|1|1
02516,1025;1138;1682;256,1
02347,,
05009,135;299;998;1874,1
03705,2523;1424;392;240,1
07726,,
04582,732;15;204;183,1
04383,94;1285;1177;1883,1
07767,944;1739;584;515,1
02631,,
04823,321;92;832;1082|640;1750;263;266,1|1
07376,,
06605,,
05563,170;697;972;660|1736;958;562;574|842;329;210;173|1386;332;222;192|909;1784;201;149|1423;1881;219;176,1|1|1|1|1|1
06877,1471;5;409;178,1
07589,359;1023;304;294|2258;1013;256;265|1147;2025;435;585,1|1|1
02340,1985;968;188;233|336;1395;665;1813,1|1
01591,118;1371;947;2219,1
07766,,
07785,146;1500;800;2384|66;510;910;227|2498;692;879;239,1|1|1
05182,,
05482,705;35;203;764,1
01468,904;85;2455;471,1
06272,,
05909,,
00523,,
05602,,
07528,,
02182,774;1008;147;160,1
05794,,
07855,601;27;694;620|1875;3;514;374,1|1
02745,,
02304,372;77;803;1596,1
01744,,
00489,583;1134;799;2094,1
06212,,
02203,,
06955,,
05966,,
03969,,
06876,,
05688,464;375;360;353|1075;375;344;336,1|1
04663,817;1861;627;748|1970;1619;235;191|1636;369;272;433,1|1|1
07013,605;588;1055;942|1712;516;993;945,1|1
03952,,
02443,932;1763;400;510|1636;769;189;183|76;756;263;206,1|1|1
04141,866;15;1024;637|41;107;825;412,1|1
00549,,
02252,1090;189;871;1527|469;1052;394;370|513;1565;298;314|2875;1072;394;350|2756;1537;303;370|2712;2476;346;502|1305;1995;930;870,1|1|1|1|1|1|1
00653,562;286;1176;1899|1306;1680;1324;453,1|1
07653,,
00122,1592;98;415;221|473;190;442;268,1|1
01901,,
01321,,
05274,403;290;1771;1839,1
00303,2425;2349;176;176,1
04879,,
01375,949;110;2220;240|710;1468;609;595,1|1
06755,,
06830,,
06695,440;183;410;295,1
04834,,
07738,,
02235,807;304;509;1241,1
07938,,
04561,596;52;419;249,1
01691,832;1747;254;406|652;16;141;758,1|1
02922,1295;846;367;236,1
02535,898;92;167;231,1
01024,575;339;1121;1965,1
01102,963;388;426;1930,1
02928,184;180;748;1560|1374;986;447;363,1|1
02925,1315;739;475;255,1
01493,,
02810,784;1728;103;174,1
06815,1025;2;758;1236,1
01895,,
02891,348;1236;208;218|358;562;174;249,1|1
05938,504;1665;693;2141,1
00981,1197;83;339;222,1
02926,,
01181,410;1307;246;356,1
02234,1733;725;321;283|355;967;690;1303,1|1
06705,478;934;162;159|1940;1038;128;126,1|1
04782,335;38;390;350|1001;50;353;406,1|1
03870,1831;312;429;520|823;399;454;635|617;2102;272;2125|2234;1018;281;232,1|1|1|1
06523,,
01787,,
07076,,
01857,711;2016;723;1180,1
06339,295;389;486;2002,1
06269,,
07510,,
00765,431;105;641;870|101;626;97;179|583;1316;559;546|1563;590;151;215|1563;775;164;207|124;772;105;195,1|1|1|1|1|1
00490,423;109;360;570|1477;143;296;469,1|1
04394,712;425;877;291|1554;501;1967;552,1|1
00812,776;1468;700;712,1
03621,,
07632,,
04984,,
01282,,
03775,,
01833,545;1049;552;651|1406;579;213;200,1|1
00887,434;1659;781;2075|337;1174;196;272,1|1
04709,555;921;308;325|1292;1614;569;659|2326;894;368;391,1|1|1
04471,,
07791,,
02566,,
03529,,
04302,,
01232,,
05986,1288;1016;506;671,1
01750,,
02117,1270;97;445;487,1
05575,,
06809,1474;384;407;338|713;376;373;285,1|1
04068,525;329;219;247,1
00636,260;84;1664;2225,1
07678,1113;1784;601;553|756;244;602;1122,1|1
01609,922;133;621;1185|2349;542;222;226|574;645;164;263|645;1447;652;1933,1|1|1|1
01279,2359;1552;288;176,1
06518,,
04639,399;152;852;1490|662;1381;365;424,1|1
04410,,
03050,,
03112,,
06004,583;593;253;263|2422;610;306;264|442;1148;189;250|2300;1123;225;284|460;1390;878;2271|1173;138;288;151|1871;208;229;155,1|1|1|1|1|1|1
04622,1334;334;299;238|855;298;259;144,1|1
00339,991;115;485;512|1636;834;422;293|1877;94;541;425,1|1|1
00346,1236;28;383;1099|432;829;1520;439|2633;225;790;362,1|1|1
00881,,
05787,630;96;293;219|1177;147;266;213,1|1
03903,946;1677;501;452|109;1161;122;211,1|1
04135,2121;1705;284;242,1
01054,1067;1600;520;547|1215;389;427;420,1|1
03285,535;754;735;769|1933;1802;259;277|2031;323;203;158,1|1|1
05604,,
04658,1215;1341;499;414,1
05560,,
01159,,
00956,,
05316,,
03009,,
03230,,
03544,,
05136,2057;1213;221;302,1
00437,,
06502,,
03887,,
03914,,
04175,,
02179,1205;83;308;409,1
06696,763;504;84;106,1
07773,2270;1294;89;139,1
05096,122;1221;138;232|112;951;69;245,1|1
01815,776;418;316;286|1620;472;378;385,1|1
06745,,
06969,1092;454;384;255,1
04192,473;123;243;262|1385;95;244;260,1|1
01509,932;1357;474;429|980;9;1006;961,1|1
05362,61;1236;894;299|2319;1374;1230;342|548;863;132;190|2021;914;154;196|1101;1509;566;481|2307;1053;211;150|2416;449;177;169|141;561;166;126|267;1099;163;123,1|1|1|1|1|1|1|1|1
04258,1066;1669;545;487,1
01221,577;247;519;409|1495;286;466;337,1|1
04053,1277;1639;639;603,1
01355,,
01829,937;369;147;189|1247;616;171;241,1|1
06146,,
05649,1350;911;704;380,1
07127,230;882;181;173|261;1183;669;1732|1679;783;251;230,1|1|1
01161,,
00483,554;1405;452;714|1777;1364;493;730,1|1
00234,2206;848;176;308|1070;1822;691;582|1050;60;849;852|659;715;151;199,1|1|1|1
07790,837;268;192;177,1
05271,,
03890,188;1009;1244;1752,1
03475,,
05782,936;1398;198;198,1
07433,,
05869,,
04821,875;1275;311;462,1
03596,,
04816,,
03773,1533;603;136;163|838;579;141;342,1|1
07561,938;268;715;1971,1
02521,,
02941,495;40;252;193,1
00317,830;116;515;463|1663;116;438;352,1|1
04483,2421;1883;141;51|12;2199;127;51|390;138;345;541|1429;105;335;487,1|1|1|1
02261,538;1999;270;247,1
06181,,
02114,,
00144,1035;987;775;590,1
00259,15;384;1066;693|950;802;465;525|357;1590;309;593|757;253;214;174|406;128;201;135|1413;1889;147;160|88;114;157;102,1|1|1|1|1|1|1
00480,,
01944,,
02942,,
